height(cm),weight(kg),gender,size
165.1,69.85322498000001,Female,L
160.02,55.791861510000004,Female,S
172.72,65.77089365,Female,L
172.72,70.76040972,Female,L
160.02,58.05982336,Female,S
167.64000000000001,74.84274105,Female,XL
162.56,49.44156833,Female,XXS
162.56,56.69904625,Female,S
170.18,81.6466266,Female,XL
172.72,76.20351816,Female,L
160.02,61.23496995,Female,S
165.1,68.0388555,Female,S
177.8,83.00740371,Female,XL
154.94,58.9670081,Female,M
152.4,63.502931800000006,Female,XL
160.02,60.32778521,Female,M
160.02,58.9670081,Female,L
157.48,54.4310844,Female,S
160.02,63.502931800000006,Female,L
160.02,65.77089365,Female,M
162.56,67.13167076,Female,XL
160.02,63.502931800000006,Female,M
167.64000000000001,72.57477920000001,Female,XL
172.72,58.05982336,Female,S
162.56,56.69904625,Female,S
165.1,63.502931800000006,Female,S
160.02,65.77089365,Female,L
165.1,55.33826914,Female,XXS
170.18,68.0388555,Female,M
170.18,79.37866475,Female,XL
162.56,56.69904625,Female,XS
167.64000000000001,68.0388555,Female,XL
167.64000000000001,58.9670081,Female,M
157.48,53.523899660000005,Female,XL
162.56,68.0388555,Female,XXL
157.48,74.84274105,Female,XXL
170.18,61.23496995,Female,L
142.24,58.9670081,Female,M
175.26,79.37866475,Female,XL
162.56,52.163122550000004,Female,XS
165.1,71.66759446,Female,XL
167.64000000000001,58.9670081,Female,M
154.94,58.05982336,Female,M
152.4,63.502931800000006,Female,XXL
162.56,68.94604024,Female,XL
170.18,56.69904625,Female,M
175.26,68.0388555,Female,M
162.56,54.4310844,Female,S
142.24,45.359237,Female,S
160.02,58.05982336,Female,S
172.72,82.10021897,Female,XL
172.72,72.57477920000001,Female,L
162.56,74.84274105,Female,XL
167.64000000000001,83.91458845000001,Female,XXL
157.48,63.502931800000006,Female,XL
180.34,73.93555631000001,Female,XL
170.18,69.39963261,Female,L
167.64000000000001,73.93555631000001,Female,XXL
160.02,61.23496995,Female,XL
152.4,48.98797596,Female,S
170.18,81.6466266,Female,XL
167.64000000000001,74.84274105,Female,XL
167.64000000000001,77.1107029,Female,XL
165.1,58.9670081,Female,S
162.56,75.74992579,Female,XL
203.2,68.0388555,Female,S
154.94,49.895160700000005,Female,M
162.56,65.77089365,Female,L
162.56,67.13167076,Female,M
157.48,62.59574706,Female,XL
165.1,70.76040972,Female,XXL
162.56,68.94604024,Female,XL
149.86,45.359237,Female,XXS
175.26,72.57477920000001,Female,M
162.56,73.93555631000001,Female,XL
162.56,72.57477920000001,Female,XXL
170.18,78.92507238,Female,XL
165.1,63.502931800000006,Female,XL
160.02,72.57477920000001,Female,XXL
160.02,60.32778521,Female,S
160.02,80.28584949,Female,M
157.48,63.502931800000006,Female,M
152.4,76.65711053,Female,XXL
160.02,56.69904625,Female,M
165.1,68.0388555,Female,M
167.64000000000001,76.65711053,Female,XL
154.94,63.502931800000006,Female,XL
167.64000000000001,65.77089365,Female,M
154.94,49.44156833,Female,M
167.64000000000001,74.84274105,Female,XXL
172.72,88.45051215000001,Female,XL
157.48,68.0388555,Female,L
162.56,63.95652417,Female,S
167.64000000000001,89.35769689,Female,XL
160.02,63.502931800000006,Female,XL
152.4,68.0388555,Female,XXL
165.1,61.23496995,Female,M
157.48,50.80234544,Female,S
162.56,48.534383590000004,Female,S
157.48,72.57477920000001,Female,XL
177.8,81.6466266,Female,XXL
162.56,76.65711053,Female,XXL
157.48,63.502931800000006,Female,L
160.02,77.1107029,Female,XL
157.48,68.0388555,Female,XL
172.72,73.93555631000001,Female,L
170.18,70.76040972,Female,XL
170.18,78.92507238,Female,XL
160.02,54.4310844,Female,M
162.56,65.31730128000001,Female,L
170.18,77.1107029,Female,XXL
170.18,84.82177319,Female,XXL
165.1,66.67807839000001,Female,XL
167.64000000000001,70.76040972,Female,XL
170.18,58.9670081,Female,S
162.56,52.61671492,Female,S
172.72,74.38914868,Female,XXL
162.56,81.6466266,Female,XXL
160.02,76.20351816,Female,XL
160.02,63.502931800000006,Female,XL
167.64000000000001,65.77089365,Female,XL
165.1,72.57477920000001,Female,XL
172.72,70.30681735,Female,M
162.56,71.21400209000001,Female,L
172.72,102.05828325,Female,XXL
162.56,76.20351816,Female,XL
157.48,65.77089365,Female,XL
154.94,65.77089365,Female,S
165.1,68.0388555,Female,XL
175.26,87.99691978,Female,XXL
172.72,93.44002822,Female,XL
170.18,63.502931800000006,Female,S
177.8,63.502931800000006,Female,XL
165.1,64.86370891,Female,XL
157.48,71.66759446,Female,XL
165.1,63.502931800000006,Female,L
154.94,70.30681735,Female,XL
162.56,72.57477920000001,Female,XXL
165.1,74.84274105,Female,XL
162.56,83.91458845000001,Female,XL
162.56,82.10021897,Female,XXL
165.1,56.69904625,Female,S
162.56,79.37866475,Female,XXL
160.02,62.142154690000005,Female,XL
170.18,64.41011654,Female,M
172.72,78.01788764,Female,XXL
154.94,58.9670081,Female,S
160.02,72.57477920000001,Female,XL
149.86,65.77089365,Female,XXL
162.56,56.69904625,Female,S
162.56,65.77089365,Female,L
165.1,60.781377580000004,Female,XL
170.18,77.1107029,Female,XXL
167.64000000000001,59.874192840000006,Female,S
160.02,67.13167076,Female,XL
160.02,63.502931800000006,Female,S
162.56,68.0388555,Female,XL
165.1,68.0388555,Female,XL
167.64000000000001,86.1825503,Female,XXL
157.48,63.04933943,Female,L
165.1,74.84274105,Female,XXL
160.02,54.4310844,Female,M
162.56,69.85322498000001,Female,XL
162.56,76.65711053,Female,XXL
170.18,97.52235955,Female,L
162.56,67.13167076,Female,XL
154.94,45.359237,Female,XXS
167.64000000000001,74.84274105,Female,XXL
170.18,54.4310844,Female,S
154.94,59.874192840000006,Female,M
157.48,70.30681735,Female,XL
167.64000000000001,73.48196394,Female,XL
160.02,67.13167076,Female,M
162.56,57.60623099,Female,M
170.18,87.08973504000001,Female,XL
167.64000000000001,66.22448602,Female,XL
162.56,75.74992579,Female,XL
167.64000000000001,63.04933943,Female,S
162.56,70.30681735,Female,L
170.18,68.0388555,Female,XL
160.02,61.23496995,Female,M
170.18,61.23496995,Female,S
165.1,61.23496995,Female,M
162.56,77.1107029,Female,XL
162.56,58.513415730000006,Female,S
165.1,58.9670081,Female,M
175.26,77.1107029,Female,XXL
149.86,69.85322498000001,Female,XL
167.64000000000001,83.91458845000001,Female,L
157.48,61.23496995,Female,XL
170.18,94.34721296000001,Female,XXL
167.64000000000001,64.86370891,Female,L
162.56,60.32778521,Female,S
160.02,68.94604024,Female,XL
162.56,66.67807839000001,Female,XL
162.56,64.86370891,Female,M
180.34,77.1107029,Female,XL
167.64000000000001,70.30681735,Female,XXL
165.1,56.69904625,Female,S
177.8,77.1107029,Female,XL
162.56,65.77089365,Female,L
175.26,66.67807839000001,Female,M
160.02,64.86370891,Female,L
162.56,86.1825503,Female,L
167.64000000000001,58.05982336,Female,M
170.18,79.83225712000001,Female,XL
152.4,77.1107029,Female,L
165.1,57.60623099,Female,M
160.02,87.54332741,Female,XXL
162.56,77.1107029,Female,XXL
152.4,53.97749203,Female,S
167.64000000000001,81.6466266,Female,XXL
172.72,62.59574706,Female,L
154.94,57.152638620000005,Female,XL
154.94,73.48196394,Female,XL
165.1,72.57477920000001,Female,L
165.1,68.94604024,Female,XL
167.64000000000001,81.6466266,Female,XXL
167.64000000000001,61.23496995,Female,M
180.34,78.47148001000001,Female,L
182.88,84.82177319,Female,XXL
177.8,61.23496995,Female,S
160.02,57.60623099,Female,S
165.1,55.791861510000004,Female,S
157.48,68.94604024,Female,XL
157.48,64.41011654,Female,L
165.1,61.23496995,Female,S
154.94,59.874192840000006,Female,M
154.94,67.13167076,Female,XL
175.26,67.13167076,Female,M
162.56,63.04933943,Female,M
160.02,64.86370891,Female,M
160.02,61.23496995,Female,L
165.1,58.513415730000006,Female,S
165.1,77.1107029,Female,XL
167.64000000000001,60.781377580000004,Female,M
172.72,81.6466266,Female,XXL
154.94,55.791861510000004,Female,S
167.64000000000001,51.255937810000006,Female,S
172.72,63.502931800000006,Female,S
165.1,73.48196394,Female,L
160.02,64.86370891,Female,L
167.64000000000001,92.98643585,Female,XXL
175.26,68.0388555,Female,L
162.56,66.22448602,Female,L
175.26,68.0388555,Female,M
172.72,78.47148001000001,Female,XL
170.18,70.30681735,Female,M
157.48,52.61671492,Female,XXS
170.18,58.9670081,Female,S
172.72,75.74992579,Female,XL
167.64000000000001,76.20351816,Female,XXL
157.48,71.66759446,Female,XL
165.1,65.77089365,Female,XL
170.18,73.93555631000001,Female,XL
154.94,52.163122550000004,Female,S
160.02,63.502931800000006,Female,M
162.56,63.95652417,Female,L
160.02,67.13167076,Female,XL
162.56,70.30681735,Female,L
165.1,68.94604024,Female,XL
160.02,61.68856232,Female,M
154.94,56.69904625,Female,S
170.18,89.81128926000001,Female,XL
167.64000000000001,75.74992579,Female,XL
165.1,77.1107029,Female,XL
167.64000000000001,71.66759446,Female,M
160.02,57.60623099,Female,S
160.02,61.23496995,Female,M
167.64000000000001,86.1825503,Female,XL
154.94,54.4310844,Female,S
157.48,69.39963261,Female,XL
149.86,58.9670081,Female,M
154.94,49.895160700000005,Female,XS
167.64000000000001,71.66759446,Female,M
167.64000000000001,51.70953018,Female,S
167.64000000000001,56.69904625,Female,M
160.02,48.98797596,Female,XS
162.56,61.23496995,Female,S
162.56,61.23496995,Female,M
152.4,54.4310844,Female,S
147.32,51.70953018,Female,S
165.1,68.0388555,Female,L
160.02,68.0388555,Female,L
160.02,62.59574706,Female,L
167.64000000000001,72.57477920000001,Female,XL
162.56,63.502931800000006,Female,XL
175.26,78.01788764,Female,XL
162.56,60.32778521,Female,S
170.18,76.65711053,Female,XL
165.1,61.23496995,Female,M
152.4,46.266421740000006,Female,S
165.1,56.69904625,Female,S
157.48,56.69904625,Female,S
165.1,64.41011654,Female,S
160.02,58.9670081,Female,XL
154.94,52.163122550000004,Female,S
157.48,63.502931800000006,Female,M
160.02,63.502931800000006,Female,M
167.64000000000001,64.41011654,Female,S
157.48,56.69904625,Female,XS
167.64000000000001,63.502931800000006,Female,M
160.02,62.59574706,Female,L
167.64000000000001,53.523899660000005,Female,S
172.72,68.0388555,Female,XL
165.1,71.21400209000001,Female,XL
162.56,67.13167076,Female,M
162.56,65.77089365,Female,M
170.18,63.502931800000006,Female,L
170.18,65.77089365,Female,S
154.94,50.80234544,Female,S
162.56,53.07030729,Female,S
177.8,71.66759446,Female,L
167.64000000000001,74.84274105,Female,XL
160.02,61.23496995,Female,L
149.86,43.09127515,Female,XS
160.02,74.84274105,Female,XL
160.02,70.30681735,Female,L
165.1,68.0388555,Female,XL
165.1,68.0388555,Female,XL
172.72,68.0388555,Female,S
162.56,59.874192840000006,Female,M
165.1,71.66759446,Female,M
157.48,61.23496995,Female,L
154.94,58.9670081,Female,XL
170.18,74.84274105,Female,XL
170.18,77.1107029,Female,XL
160.02,54.4310844,Female,S
160.02,65.77089365,Female,M
175.26,61.23496995,Female,M
167.64000000000001,74.84274105,Female,XXL
172.72,64.41011654,Female,M
160.02,68.0388555,Female,M
162.56,68.0388555,Female,S
149.86,46.72001411,Female,S
157.48,61.23496995,Female,XL
170.18,83.00740371,Female,M
165.1,65.77089365,Female,L
157.48,69.85322498000001,Female,S
160.02,58.9670081,Female,M
165.1,65.77089365,Female,L
175.26,67.13167076,Female,S
165.1,67.13167076,Female,XL
177.8,88.45051215000001,Female,XXL
152.4,63.502931800000006,Female,S
167.64000000000001,83.91458845000001,Female,XL
157.48,57.152638620000005,Female,S
149.86,58.9670081,Female,S
167.64000000000001,61.23496995,Female,XL
177.8,70.30681735,Female,M
162.56,54.4310844,Female,S
160.02,52.163122550000004,Female,S
162.56,55.791861510000004,Female,S
157.48,63.502931800000006,Female,S
157.48,54.4310844,Female,S
165.1,63.502931800000006,Female,XL
170.18,70.30681735,Female,M
154.94,58.9670081,Female,M
162.56,58.9670081,Female,XL
162.56,55.33826914,Female,XS
154.94,54.4310844,Female,M
160.02,79.37866475,Female,XXL
162.56,57.60623099,Female,M
170.18,72.57477920000001,Female,L
165.1,72.57477920000001,Female,XL
157.48,65.77089365,Female,XL
170.18,74.84274105,Female,XXL
160.02,49.895160700000005,Female,S
154.94,47.62719885,Female,XS
170.18,83.46099608,Female,XXL
160.02,68.94604024,Female,L
167.64000000000001,62.142154690000005,Female,L
170.18,71.21400209000001,Female,S
154.94,49.895160700000005,Female,S
177.8,72.57477920000001,Female,L
172.72,68.0388555,Female,M
160.02,59.874192840000006,Female,L
170.18,60.32778521,Female,S
167.64000000000001,65.77089365,Female,XL
152.4,49.895160700000005,Female,S
167.64000000000001,71.21400209000001,Female,XL
167.64000000000001,68.0388555,Female,XL
160.02,64.86370891,Female,M
165.1,77.1107029,Female,XL
162.56,72.57477920000001,Female,XL
170.18,77.1107029,Female,XL
165.1,52.163122550000004,Female,S
170.18,67.13167076,Female,S
160.02,73.02837157,Female,XL
160.02,54.4310844,Female,M
167.64000000000001,58.9670081,Female,S
165.1,69.85322498000001,Female,XXL
160.02,66.67807839000001,Female,XL
162.56,68.0388555,Female,XL
167.64000000000001,69.85322498000001,Female,XL
157.48,60.781377580000004,Female,L
170.18,76.20351816,Female,XL
160.02,68.94604024,Female,L
162.56,57.60623099,Female,M
165.1,81.6466266,Female,XL
172.72,65.31730128000001,Female,M
167.64000000000001,65.77089365,Female,M
162.56,74.84274105,Female,XL
165.1,66.67807839000001,Female,M
162.56,65.77089365,Female,XL
172.72,68.0388555,Female,M
175.26,63.04933943,Female,M
175.26,59.874192840000006,Female,S
154.94,48.08079122,Female,M
165.1,73.48196394,Female,L
180.34,101.15109851000001,Female,L
160.02,65.31730128000001,Female,M
167.64000000000001,72.57477920000001,Female,M
165.1,87.99691978,Female,L
157.48,72.57477920000001,Female,XL
157.48,62.142154690000005,Female,M
160.02,68.0388555,Female,M
154.94,61.23496995,Female,XL
160.02,63.502931800000006,Female,M
170.18,68.0388555,Female,S
165.1,64.86370891,Female,M
157.48,52.163122550000004,Female,S
157.48,57.60623099,Female,S
170.18,88.90410452,Female,XXL
170.18,71.21400209000001,Female,M
152.4,57.152638620000005,Female,L
162.56,61.23496995,Female,S
162.56,61.23496995,Female,L
149.86,63.502931800000006,Female,M
165.1,68.0388555,Female,L
160.02,58.9670081,Female,M
170.18,81.6466266,Female,XL
162.56,73.02837157,Female,XL
165.1,73.02837157,Female,XL
162.56,47.62719885,Female,S
165.1,59.874192840000006,Female,S
160.02,51.255937810000006,Female,XS
167.64000000000001,70.76040972,Female,XL
177.8,84.82177319,Female,XXL
154.94,52.61671492,Female,S
167.64000000000001,72.12118683,Female,XL
160.02,61.23496995,Female,M
160.02,54.4310844,Female,S
160.02,56.24545388,Female,S
157.48,61.23496995,Female,L
162.56,54.4310844,Female,S
157.48,62.59574706,Female,M
170.18,75.74992579,Female,XL
167.64000000000001,72.57477920000001,Female,XL
170.18,77.1107029,Female,XXL
165.1,57.152638620000005,Female,S
162.56,83.91458845000001,Female,XL
157.48,82.10021897,Female,XXL
172.72,80.28584949,Female,XL
152.4,57.60623099,Female,S
152.4,59.874192840000006,Female,XL
170.18,67.13167076,Female,L
154.94,65.77089365,Female,XL
162.56,63.502931800000006,Female,M
175.26,57.60623099,Female,S
157.48,61.23496995,Female,M
160.02,59.420600470000004,Female,S
162.56,67.13167076,Female,L
170.18,68.0388555,Female,S
160.02,59.874192840000006,Female,M
160.02,66.67807839000001,Female,L
154.94,54.4310844,Female,S
165.1,53.07030729,Female,S
167.64000000000001,65.31730128000001,Female,XL
165.1,69.85322498000001,Female,S
152.4,62.59574706,Female,XL
157.48,63.502931800000006,Female,XL
162.56,52.163122550000004,Female,XS
162.56,59.874192840000006,Female,M
149.86,51.70953018,Female,XXS
152.4,52.61671492,Female,XXS
172.72,74.84274105,Female,XL
157.48,58.9670081,Female,M
162.56,70.30681735,Female,XL
170.18,61.23496995,Female,XL
162.56,70.76040972,Female,XL
175.26,80.73944186,Female,XXL
154.94,53.07030729,Female,S
167.64000000000001,62.59574706,Female,S
160.02,63.502931800000006,Female,L
162.56,72.57477920000001,Female,L
162.56,63.502931800000006,Female,L
167.64000000000001,75.29633342000001,Female,XL
162.56,66.22448602,Female,M
170.18,63.502931800000006,Female,L
165.1,77.1107029,Female,XL
177.8,80.73944186,Female,L
170.18,63.502931800000006,Female,L
165.1,61.23496995,Female,M
172.72,73.48196394,Female,S
172.72,54.4310844,Female,S
167.64000000000001,72.57477920000001,Female,XL
154.94,61.23496995,Female,M
154.94,47.173606480000004,Female,XS
152.4,58.9670081,Female,M
167.64000000000001,65.77089365,Female,L
147.32,46.72001411,Female,XS
177.8,70.30681735,Female,S
157.48,65.77089365,Female,XL
170.18,58.9670081,Female,M
160.02,63.502931800000006,Female,M
160.02,62.142154690000005,Female,L
165.1,72.57477920000001,Female,XL
177.8,83.46099608,Female,XL
162.56,74.84274105,Female,XL
162.56,78.92507238,Female,XL
172.72,86.1825503,Female,XXL
160.02,58.9670081,Female,S
162.56,54.4310844,Female,S
162.56,62.59574706,Female,M
167.64000000000001,77.1107029,Female,XL
165.1,60.781377580000004,Female,L
160.02,53.07030729,Female,S
162.56,61.23496995,Female,S
170.18,81.6466266,Female,XL
152.4,58.9670081,Female,L
152.4,59.874192840000006,Female,XL
167.64000000000001,86.1825503,Female,XXL
170.18,83.91458845000001,Female,XXL
162.56,76.65711053,Female,XL
167.64000000000001,63.502931800000006,Female,L
165.1,55.33826914,Female,S
152.4,77.1107029,Female,XL
162.56,72.12118683,Female,L
170.18,84.36818082,Female,XL
154.94,63.502931800000006,Female,XL
152.4,51.70953018,Female,S
165.1,71.66759446,Female,M
165.1,79.37866475,Female,L
157.48,48.98797596,Female,XS
160.02,78.01788764,Female,L
167.64000000000001,90.718474,Female,XL
175.26,60.32778521,Female,S
152.4,74.38914868,Female,L
170.18,95.2543977,Female,XL
162.56,63.502931800000006,Female,M
154.94,70.30681735,Female,XL
157.48,61.23496995,Female,XL
165.1,59.420600470000004,Female,S
162.56,52.163122550000004,Female,S
162.56,62.59574706,Female,M
170.18,89.81128926000001,Female,XXL
160.02,83.00740371,Female,XXL
167.64000000000001,85.72895793,Female,XL
160.02,67.13167076,Female,S
162.56,53.97749203,Female,XXS
162.56,70.76040972,Female,XL
157.48,52.61671492,Female,S
162.56,72.57477920000001,Female,XL
167.64000000000001,58.9670081,Female,M
165.1,72.57477920000001,Female,L
162.56,61.68856232,Female,S
160.02,69.39963261,Female,XXL
160.02,60.32778521,Female,L
167.64000000000001,68.0388555,Female,M
157.48,54.4310844,Female,M
167.64000000000001,63.95652417,Female,L
167.64000000000001,62.142154690000005,Female,S
165.1,65.31730128000001,Female,S
162.56,73.48196394,Female,XL
180.34,81.6466266,Female,XL
149.86,69.39963261,Female,XL
157.48,68.0388555,Female,XL
157.48,69.85322498000001,Female,XL
157.48,63.502931800000006,Female,M
162.56,63.502931800000006,Female,M
175.26,83.46099608,Female,XL
157.48,61.23496995,Female,L
177.8,70.30681735,Female,M
157.48,56.69904625,Female,XL
162.56,64.41011654,Female,M
162.56,69.39963261,Female,XL
167.64000000000001,76.20351816,Female,XL
170.18,65.77089365,Female,L
175.26,61.23496995,Female,L
170.18,86.1825503,Female,L
167.64000000000001,67.13167076,Female,S
157.48,78.01788764,Female,L
157.48,68.0388555,Female,M
157.48,52.163122550000004,Female,XS
152.4,54.4310844,Female,L
165.1,92.53284348000001,Female,XL
165.1,88.45051215000001,Female,XXL
170.18,77.1107029,Female,XXL
157.48,73.02837157,Female,XXL
165.1,75.74992579,Female,L
170.18,77.1107029,Female,L
162.56,74.84274105,Female,M
167.64000000000001,63.502931800000006,Female,S
162.56,58.9670081,Female,S
167.64000000000001,74.38914868,Female,XL
157.48,79.37866475,Female,XXL
167.64000000000001,90.718474,Female,XL
154.94,58.05982336,Female,M
165.1,62.142154690000005,Female,XL
170.18,71.66759446,Female,XL
180.34,79.37866475,Female,M
154.94,61.23496995,Female,M
170.18,77.1107029,Female,XL
160.02,61.68856232,Female,M
152.4,86.1825503,Female,XXL
165.1,67.13167076,Female,S
172.72,65.77089365,Female,S
157.48,64.41011654,Female,XL
165.1,62.59574706,Female,L
167.64000000000001,67.58526313,Female,M
160.02,71.21400209000001,Female,XL
170.18,98.42954429000001,Female,L
172.72,95.2543977,Female,XXL
157.48,48.98797596,Female,S
157.48,54.884676770000006,Female,S
167.64000000000001,64.86370891,Female,M
165.1,50.80234544,Female,S
157.48,64.86370891,Female,M
152.4,58.05982336,Female,M
162.56,66.67807839000001,Female,XL
165.1,65.77089365,Female,M
165.1,58.9670081,Female,XXL
165.1,90.718474,Female,XXL
160.02,61.23496995,Female,M
165.1,70.30681735,Female,XL
160.02,58.9670081,Female,XL
160.02,72.57477920000001,Female,XL
152.4,56.69904625,Female,XL
157.48,68.0388555,Female,M
160.02,69.85322498000001,Female,L
162.56,74.84274105,Female,XL
170.18,74.84274105,Female,XL
162.56,58.9670081,Female,S
165.1,61.23496995,Female,M
185.42000000000002,90.718474,Female,XL
162.56,49.895160700000005,Female,S
170.18,68.0388555,Female,M
154.94,55.791861510000004,Female,M
170.18,60.32778521,Female,M
167.64000000000001,69.85322498000001,Female,L
160.02,58.9670081,Female,XL
165.1,57.60623099,Female,S
157.48,83.91458845000001,Female,XXL
167.64000000000001,58.9670081,Female,S
167.64000000000001,66.67807839000001,Female,M
160.02,68.0388555,Female,M
157.48,48.08079122,Female,XXS
170.18,71.66759446,Female,S
160.02,52.61671492,Female,S
160.02,63.502931800000006,Female,L
170.18,80.28584949,Female,XXL
172.72,70.30681735,Female,M
175.26,60.781377580000004,Female,S
160.02,54.4310844,Female,S
162.56,65.77089365,Female,L
167.64000000000001,77.1107029,Female,L
160.02,58.513415730000006,Female,M
157.48,49.895160700000005,Female,S
162.56,72.57477920000001,Female,XL
162.56,65.77089365,Female,L
162.56,63.502931800000006,Female,L
157.48,56.24545388,Female,S
152.4,55.33826914,Female,S
162.56,67.13167076,Female,M
162.56,57.60623099,Female,S
167.64000000000001,78.92507238,Female,XL
157.48,63.502931800000006,Female,XL
162.56,72.57477920000001,Female,XL
175.26,78.92507238,Female,L
160.02,63.502931800000006,Female,S
157.48,62.59574706,Female,L
165.1,69.39963261,Female,XL
157.48,58.9670081,Female,XL
160.02,58.9670081,Female,S
172.72,68.0388555,Female,L
165.1,56.69904625,Female,M
162.56,62.59574706,Female,XL
162.56,62.59574706,Female,XL
167.64000000000001,65.77089365,Female,S
170.18,58.9670081,Female,S
170.18,65.31730128000001,Female,S
165.1,71.66759446,Female,XXL
160.02,63.502931800000006,Female,M
160.02,63.502931800000006,Female,S
144.78,45.359237,Female,S
154.94,63.95652417,Female,L
149.86,58.9670081,Female,L
162.56,75.29633342000001,Female,XL
172.72,66.67807839000001,Female,M
162.56,62.142154690000005,Female,M
149.86,52.163122550000004,Female,M
160.02,59.874192840000006,Female,S
144.78,49.895160700000005,Female,S
154.94,52.163122550000004,Female,M
152.4,52.61671492,Female,S
162.56,56.24545388,Female,M
162.56,68.0388555,Female,XL
165.1,65.77089365,Female,XL
154.94,78.92507238,Female,XL
157.48,55.33826914,Female,M
177.8,77.1107029,Female,XL
162.56,66.67807839000001,Female,L
162.56,53.523899660000005,Female,S
170.18,76.65711053,Female,L
154.94,49.895160700000005,Female,S
170.18,58.9670081,Female,S
165.1,54.4310844,Female,S
165.1,54.4310844,Female,S
154.94,58.9670081,Female,S
157.48,61.23496995,Female,L
167.64000000000001,69.85322498000001,Female,XL
177.8,85.27536556,Female,XL
162.56,58.9670081,Female,S
162.56,63.502931800000006,Female,M
170.18,62.59574706,Female,S
154.94,52.61671492,Female,S
195.58,50.80234544,Female,XS
152.4,52.163122550000004,Female,S
152.4,58.05982336,Female,M
162.56,71.66759446,Female,L
167.64000000000001,56.69904625,Female,S
167.64000000000001,78.92507238,Female,L
157.48,62.59574706,Female,S
170.18,69.39963261,Female,XL
167.64000000000001,69.39963261,Female,XL
157.48,57.60623099,Female,XL
162.56,63.04933943,Female,S
162.56,61.23496995,Female,S
170.18,79.37866475,Female,XXL
160.02,56.24545388,Female,M
175.26,54.4310844,Female,XXS
154.94,57.60623099,Female,S
160.02,58.513415730000006,Female,S
154.94,62.59574706,Female,M
160.02,58.05982336,Female,M
162.56,83.91458845000001,Female,XXL
182.88,77.1107029,Female,XL
172.72,76.20351816,Female,XL
162.56,65.77089365,Female,XL
172.72,87.99691978,Female,XXL
165.1,65.77089365,Female,M
149.86,57.60623099,Female,XXL
167.64000000000001,66.67807839000001,Female,L
162.56,63.502931800000006,Female,L
160.02,67.13167076,Female,XL
162.56,73.02837157,Female,XXL
167.64000000000001,57.60623099,Female,S
152.4,74.84274105,Female,XL
162.56,62.59574706,Female,L
154.94,48.08079122,Female,XXS
162.56,70.30681735,Female,XL
170.18,65.31730128000001,Female,M
167.64000000000001,79.37866475,Female,XL
152.4,57.60623099,Female,L
165.1,63.502931800000006,Female,S
157.48,72.57477920000001,Female,XL
162.56,58.9670081,Female,M
167.64000000000001,86.1825503,Female,XXL
157.48,66.67807839000001,Female,L
157.48,49.44156833,Female,S
157.48,56.69904625,Female,M
154.94,58.9670081,Female,M
157.48,62.142154690000005,Female,L
165.1,68.94604024,Female,M
160.02,57.152638620000005,Female,S
177.8,63.502931800000006,Female,S
160.02,59.874192840000006,Female,S
177.8,74.38914868,Female,S
167.64000000000001,67.13167076,Female,XL
154.94,63.502931800000006,Female,L
160.02,70.30681735,Female,L
157.48,53.97749203,Female,S
157.48,58.9670081,Female,S
167.64000000000001,65.77089365,Female,M
165.1,63.502931800000006,Female,M
154.94,63.502931800000006,Female,M
160.02,45.359237,Female,S
172.72,63.502931800000006,Female,S
162.56,59.874192840000006,Female,S
162.56,55.791861510000004,Female,S
172.72,117.9340162,Female,3XL
167.64000000000001,77.1107029,Female,XL
154.94,46.266421740000006,Female,XS
162.56,52.163122550000004,Female,S
149.86,43.09127515,Female,XXS
167.64000000000001,68.94604024,Female,L
177.8,74.84274105,Female,XL
160.02,63.04933943,Female,XL
160.02,56.69904625,Female,S
172.72,88.45051215000001,Female,XXL
170.18,75.74992579,Female,XL
162.56,74.84274105,Female,XL
170.18,61.23496995,Female,M
157.48,54.4310844,Female,S
167.64000000000001,74.84274105,Female,XL
167.64000000000001,54.4310844,Female,S
165.1,69.85322498000001,Female,XL
160.02,56.24545388,Female,S
167.64000000000001,74.84274105,Female,XL
170.18,74.84274105,Female,XL
172.72,68.0388555,Female,L
165.1,63.502931800000006,Female,M
162.56,77.1107029,Female,XL
165.1,90.718474,Female,XL
167.64000000000001,52.163122550000004,Female,S
154.94,77.1107029,Female,XXL
167.64000000000001,65.77089365,Female,S
157.48,54.4310844,Female,S
152.4,63.502931800000006,Female,XL
177.8,81.6466266,Female,XL
154.94,59.874192840000006,Female,L
160.02,66.67807839000001,Female,XL
160.02,77.1107029,Female,XL
162.56,74.84274105,Female,XL
157.48,63.502931800000006,Female,XL
167.64000000000001,61.23496995,Female,S
190.5,79.37866475,Female,XL
160.02,68.0388555,Female,XL
170.18,68.0388555,Female,M
170.18,58.9670081,Female,S
157.48,63.04933943,Female,M
162.56,86.1825503,Female,XXL
165.1,52.163122550000004,Female,XS
170.18,67.13167076,Female,XL
152.4,48.98797596,Female,S
157.48,53.523899660000005,Female,S
177.8,86.1825503,Female,XL
177.8,79.37866475,Female,S
160.02,63.502931800000006,Female,XL
162.56,64.86370891,Female,L
167.64000000000001,65.77089365,Female,XL
160.02,66.67807839000001,Female,L
180.34,94.34721296000001,Female,XXL
157.48,60.781377580000004,Female,L
170.18,61.23496995,Female,M
167.64000000000001,79.37866475,Female,XL
170.18,68.0388555,Female,L
157.48,49.895160700000005,Female,S
157.48,67.58526313,Female,XL
152.4,63.502931800000006,Female,M
160.02,73.02837157,Female,XL
162.56,63.502931800000006,Female,S
