height(cm),weight(kg),gender,size
170.18,64.41011654,Female,Medium
157.48,51.70953018,Female,Small
162.56,58.9670081,Female,Medium
157.48,58.9670081,Female,XL-Large
154.94,50.34875307,Female,Small
160.02,66.67807839000001,Female,XL-Large
165.1,61.23496995,Female,XL-Large
167.64000000000001,56.69904625,Female,Small
167.64000000000001,65.77089365,Female,Small
175.26,68.0388555,Female,Medium
177.8,75.74992579,Female,Medium
160.02,77.1107029,Female,XX-Large
162.56,77.1107029,Female,XL-Large
162.56,71.21400209000001,Female,Large
152.4,51.255937810000006,Female,Small
152.4,63.502931800000006,Female,XL-Large
157.48,65.77089365,Female,XL-Large
170.18,89.81128926000001,Female,XX-Large
160.02,66.67807839000001,Female,XL-Large
160.02,54.4310844,Female,Small
175.26,73.93555631000001,Female,XL-Large
167.64000000000001,58.05982336,Female,Medium
175.26,73.93555631000001,Female,XL-Large
162.56,70.30681735,Female,Large
165.1,68.0388555,Female,Large
167.64000000000001,57.60623099,Female,Small
175.26,58.9670081,Female,Small
160.02,72.57477920000001,Female,XX-Large
162.56,66.22448602,Female,Medium
157.48,64.41011654,Female,XL-Large
165.1,73.48196394,Female,XX-Large
165.1,58.9670081,Female,Small
172.72,72.57477920000001,Female,Medium
172.72,70.30681735,Female,Large
162.56,72.57477920000001,Female,XL-Large
170.18,72.57477920000001,Female,XL-Large
165.1,63.502931800000006,Female,Medium
167.64000000000001,61.23496995,Female,Small
162.56,56.69904625,Female,Large
170.18,61.23496995,Female,Small
162.56,63.502931800000006,Female,Large
162.56,58.05982336,Female,Small
167.64000000000001,72.57477920000001,Female,XL-Large
175.26,87.08973504000001,Female,XL-Large
162.56,61.23496995,Female,XL-Large
160.02,52.163122550000004,Female,Small
157.48,54.4310844,Female,Medium
157.48,52.163122550000004,Female,Small
157.48,63.04933943,Female,XL-Large
175.26,72.57477920000001,Female,XL-Large
157.48,70.30681735,Female,XL-Large
167.64000000000001,68.94604024,Female,XL-Large
160.02,66.22448602,Female,XL-Large
167.64000000000001,63.95652417,Female,Small
152.4,64.41011654,Female,Large
160.02,56.69904625,Female,Medium
172.72,72.57477920000001,Female,XL-Large
170.18,79.37866475,Female,Medium
162.56,61.68856232,Female,Large
167.64000000000001,62.142154690000005,Female,Large
167.64000000000001,58.05982336,Female,Small
149.86,67.13167076,Female,XL-Large
172.72,89.35769689,Female,XX-Large
154.94,61.68856232,Female,XL-Large
167.64000000000001,78.01788764,Female,XX-Large
157.48,65.31730128000001,Female,XL-Large
165.1,83.00740371,Female,XL-Large
160.02,64.86370891,Female,Large
157.48,61.68856232,Female,Large
167.64000000000001,89.81128926000001,Female,XX-Large
165.1,72.57477920000001,Female,XL-Large
167.64000000000001,61.23496995,Female,XL-Large
167.64000000000001,56.24545388,Female,Small
165.1,77.1107029,Female,XL-Large
154.94,56.69904625,Female,Medium
175.26,88.45051215000001,Female,X-Large
160.02,83.91458845000001,Female,XX-Large
157.48,49.895160700000005,Female,Small
167.64000000000001,63.95652417,Female,XL-Large
154.94,68.94604024,Female,XX-Large
154.94,65.31730128000001,Female,XX-Large
154.94,59.874192840000006,Female,Large
162.56,73.48196394,Female,XL-Large
167.64000000000001,76.20351816,Female,Medium
160.02,64.41011654,Female,XX-Large
167.64000000000001,73.93555631000001,Female,Large
167.64000000000001,53.07030729,Female,XX-Small
160.02,62.59574706,Female,XL-Large
167.64000000000001,78.92507238,Female,XX-Large
157.48,57.152638620000005,Female,Small
157.48,65.31730128000001,Female,XL-Large
160.02,55.791861510000004,Female,Small
160.02,63.502931800000006,Female,Small
172.72,69.39963261,Female,XL-Large
162.56,56.69904625,Female,Large
157.48,63.502931800000006,Female,XL-Large
167.64000000000001,59.874192840000006,Female,Small
160.02,72.57477920000001,Female,XL-Large
162.56,74.84274105,Female,XL-Large
149.86,68.0388555,Female,XL-Large
175.26,72.57477920000001,Female,XL-Large
152.4,50.80234544,Female,Small
175.26,67.13167076,Female,Small
170.18,67.13167076,Female,Large
162.56,67.58526313,Female,XL-Large
167.64000000000001,65.77089365,Female,XL-Large
157.48,61.23496995,Female,Large
165.1,63.502931800000006,Female,Small
144.78,56.24545388,Female,Small
165.1,54.4310844,Female,Small
160.02,68.0388555,Female,XL-Large
152.4,40.8233133,Female,Small
157.48,72.12118683,Female,XL-Large
160.02,70.30681735,Female,XX-Large
170.18,73.93555631000001,Female,Large
167.64000000000001,65.77089365,Female,Small
157.48,58.513415730000006,Female,Small
154.94,73.48196394,Female,Medium
152.4,59.420600470000004,Female,Small
165.1,56.69904625,Female,Small
157.48,63.502931800000006,Female,XL-Large
152.4,56.24545388,Female,Small
172.72,65.77089365,Female,Small
162.56,68.94604024,Female,XL-Large
185.42000000000002,90.718474,Female,Large
162.56,47.62719885,Female,Small
182.88,74.84274105,Female,Medium
167.64000000000001,56.69904625,Female,X-Small
162.56,63.502931800000006,Female,Large
170.18,68.0388555,Female,Large
180.34,94.34721296000001,Female,XL-Large
154.94,63.04933943,Female,XX-Large
152.4,52.163122550000004,Female,Small
160.02,68.0388555,Female,XL-Large
172.72,72.57477920000001,Female,XL-Large
182.88,88.45051215000001,Female,XX-Large
167.64000000000001,63.95652417,Female,Small
157.48,53.523899660000005,Female,XX-Small
154.94,56.24545388,Female,Small
165.1,66.67807839000001,Female,XL-Large
167.64000000000001,59.874192840000006,Female,Small
157.48,66.22448602,Female,XL-Large
160.02,58.9670081,Female,Medium
160.02,58.9670081,Female,XL-Large
149.86,52.163122550000004,Female,Small
162.56,61.23496995,Female,Small
144.78,53.523899660000005,Female,Medium
160.02,61.68856232,Female,XL-Large
170.18,64.86370891,Female,Medium
175.26,81.6466266,Female,XL-Large
165.1,61.23496995,Female,Small
162.56,72.57477920000001,Female,Large
165.1,77.1107029,Female,XX-Large
172.72,73.02837157,Female,XL-Large
160.02,56.69904625,Female,Small
175.26,90.718474,Female,XX-Large
167.64000000000001,72.57477920000001,Female,XL-Large
170.18,76.20351816,Female,XX-Large
165.1,70.30681735,Female,XL-Large
165.1,62.59574706,Female,Small
165.1,57.60623099,Female,Small
167.64000000000001,74.84274105,Female,XL-Large
170.18,68.0388555,Female,XL-Large
165.1,60.32778521,Female,Medium
170.18,62.59574706,Female,X-Small
167.64000000000001,72.57477920000001,Female,Large
170.18,65.77089365,Female,Medium
152.4,56.69904625,Female,Small
167.64000000000001,72.57477920000001,Female,XL-Large
167.64000000000001,66.22448602,Female,XL-Large
162.56,57.152638620000005,Female,Small
154.94,56.69904625,Female,Medium
160.02,68.49244787,Female,XL-Large
165.1,68.0388555,Female,Medium
152.4,49.895160700000005,Female,XX-Small
177.8,72.57477920000001,Female,Large
154.94,57.60623099,Female,Small
170.18,67.13167076,Female,XL-Large
160.02,56.69904625,Female,Small
160.02,72.57477920000001,Female,Medium
172.72,65.77089365,Female,Small
170.18,59.420600470000004,Female,X-Small
160.02,65.77089365,Female,Large
165.1,57.152638620000005,Female,Small
154.94,48.08079122,Female,Small
167.64000000000001,58.9670081,Female,Small
167.64000000000001,69.85322498000001,Female,XL-Large
162.56,63.502931800000006,Female,XL-Large
157.48,53.523899660000005,Female,X-Small
157.48,51.255937810000006,Female,Small
162.56,72.57477920000001,Female,XL-Large
162.56,70.30681735,Female,Large
162.56,53.523899660000005,Female,Small
157.48,56.69904625,Female,Small
167.64000000000001,69.39963261,Female,Large
170.18,83.91458845000001,Female,XL-Large
165.1,53.523899660000005,Female,Small
152.4,52.163122550000004,Female,Small
165.1,58.9670081,Female,Large
167.64000000000001,72.57477920000001,Female,Large
157.48,57.60623099,Female,XL-Large
165.1,64.86370891,Female,Medium
160.02,55.33826914,Female,XX-Small
160.02,58.9670081,Female,Small
165.1,65.77089365,Female,XL-Large
175.26,75.74992579,Female,Medium
160.02,55.791861510000004,Female,Small
162.56,61.23496995,Female,Medium
167.64000000000001,58.9670081,Female,Small
162.56,68.0388555,Female,Medium
157.48,60.32778521,Female,Small
147.32,45.359237,Female,X-Small
170.18,72.57477920000001,Female,XL-Large
170.18,72.57477920000001,Female,Large
157.48,53.07030729,Female,XX-Small
152.4,52.163122550000004,Female,X-Small
154.94,62.142154690000005,Female,Large
172.72,78.92507238,Female,Medium
157.48,56.24545388,Female,Medium
162.56,68.0388555,Female,Medium
165.1,58.05982336,Female,Small
157.48,61.23496995,Female,Small
170.18,77.1107029,Female,Small
157.48,52.61671492,Female,Small
162.56,57.60623099,Female,Small
172.72,68.0388555,Female,XL-Large
162.56,76.65711053,Female,XL-Large
170.18,59.420600470000004,Female,Small
157.48,61.23496995,Female,XL-Large
154.94,53.523899660000005,Female,X-Small
167.64000000000001,61.23496995,Female,Medium
152.4,58.05982336,Female,Medium
167.64000000000001,64.86370891,Female,Small
152.4,62.59574706,Female,Small
167.64000000000001,90.718474,Female,Large
167.64000000000001,64.86370891,Female,Medium
144.78,67.13167076,Female,XL-Large
162.56,76.65711053,Female,XX-Large
172.72,64.86370891,Female,Large
175.26,107.95498406,Female,X-Large
177.8,86.1825503,Female,XX-Large
167.64000000000001,77.1107029,Female,XL-Large
162.56,83.00740371,Female,XX-Large
162.56,67.58526313,Female,XL-Large
162.56,74.84274105,Female,XL-Large
160.02,79.37866475,Female,XX-Large
165.1,68.0388555,Female,XL-Large
170.18,70.30681735,Female,XL-Large
165.1,54.4310844,Female,XX-Small
172.72,78.47148001000001,Female,XL-Large
167.64000000000001,65.31730128000001,Female,Medium
160.02,56.69904625,Female,Medium
165.1,82.55381134000001,Female,XX-Large
172.72,81.6466266,Female,XL-Large
167.64000000000001,69.85322498000001,Female,Large
162.56,90.718474,Female,XL-Large
160.02,62.142154690000005,Female,XL-Large
167.64000000000001,67.13167076,Female,XL-Large
160.02,61.68856232,Female,Medium
167.64000000000001,58.9670081,Female,Small
165.1,68.49244787,Female,XL-Large
160.02,67.58526313,Female,XL-Large
160.02,63.502931800000006,Female,Small
165.1,59.874192840000006,Female,Small
172.72,72.57477920000001,Female,Large
149.86,60.32778521,Female,Medium
167.64000000000001,63.04933943,Female,Small
165.1,56.69904625,Female,Small
170.18,66.67807839000001,Female,Large
170.18,63.502931800000006,Female,Small
162.56,58.9670081,Female,Small
157.48,61.68856232,Female,Medium
167.64000000000001,68.0388555,Female,Medium
167.64000000000001,63.04933943,Female,Medium
177.8,74.84274105,Female,Medium
170.18,83.91458845000001,Female,XL-Large
162.56,57.60623099,Female,Medium
160.02,67.58526313,Female,Large
160.02,61.23496995,Female,XL-Large
172.72,74.84274105,Female,XL-Large
160.02,63.502931800000006,Female,Medium
167.64000000000001,62.59574706,Female,Large
157.48,60.781377580000004,Female,Small
162.56,68.0388555,Female,Medium
157.48,58.9670081,Female,Medium
167.64000000000001,72.57477920000001,Female,Large
160.02,58.9670081,Female,Large
165.1,65.77089365,Female,Medium
144.78,47.62719885,Female,Small
167.64000000000001,73.48196394,Female,XL-Large
172.72,78.01788764,Female,XL-Large
167.64000000000001,67.13167076,Female,XL-Large
160.02,62.59574706,Female,Small
160.02,72.57477920000001,Female,XL-Large
165.1,58.9670081,Female,Small
160.02,66.22448602,Female,Medium
157.48,61.23496995,Female,Small
170.18,74.84274105,Female,Medium
172.72,70.76040972,Female,Small
170.18,61.68856232,Female,Small
165.1,69.85322498000001,Female,Large
160.02,55.791861510000004,Female,Small
172.72,65.77089365,Female,Large
172.72,70.76040972,Female,Large
160.02,58.05982336,Female,Small
167.64000000000001,74.84274105,Female,XL-Large
162.56,49.44156833,Female,XX-Small
162.56,56.69904625,Female,Small
170.18,81.6466266,Female,XL-Large
172.72,76.20351816,Female,Large
160.02,61.23496995,Female,Small
165.1,68.0388555,Female,Small
177.8,83.00740371,Female,XL-Large
154.94,58.9670081,Female,Medium
152.4,63.502931800000006,Female,XL-Large
160.02,60.32778521,Female,Medium
160.02,58.9670081,Female,Large
157.48,54.4310844,Female,Small
160.02,63.502931800000006,Female,Large
160.02,65.77089365,Female,Medium
162.56,67.13167076,Female,XL-Large
160.02,63.502931800000006,Female,Medium
167.64000000000001,72.57477920000001,Female,XL-Large
172.72,58.05982336,Female,Small
162.56,56.69904625,Female,Small
165.1,63.502931800000006,Female,Small
160.02,65.77089365,Female,Large
165.1,55.33826914,Female,XX-Small
170.18,68.0388555,Female,Medium
170.18,79.37866475,Female,XL-Large
162.56,56.69904625,Female,X-Small
167.64000000000001,68.0388555,Female,XL-Large
167.64000000000001,58.9670081,Female,Medium
157.48,53.523899660000005,Female,XL-Large
162.56,68.0388555,Female,XX-Large
157.48,74.84274105,Female,XX-Large
170.18,61.23496995,Female,Large
142.24,58.9670081,Female,Medium
175.26,79.37866475,Female,XL-Large
162.56,52.163122550000004,Female,X-Small
165.1,71.66759446,Female,XL-Large
167.64000000000001,58.9670081,Female,Medium
154.94,58.05982336,Female,Medium
152.4,63.502931800000006,Female,XX-Large
162.56,68.94604024,Female,XL-Large
170.18,56.69904625,Female,Medium
175.26,68.0388555,Female,Medium
162.56,54.4310844,Female,Small
142.24,45.359237,Female,Small
160.02,58.05982336,Female,Small
172.72,82.10021897,Female,XL-Large
172.72,72.57477920000001,Female,Large
162.56,74.84274105,Female,XL-Large
167.64000000000001,83.91458845000001,Female,XX-Large
157.48,63.502931800000006,Female,XL-Large
180.34,73.93555631000001,Female,XL-Large
170.18,69.39963261,Female,Large
167.64000000000001,73.93555631000001,Female,XX-Large
160.02,61.23496995,Female,XL-Large
152.4,48.98797596,Female,Small
170.18,81.6466266,Female,XL-Large
167.64000000000001,74.84274105,Female,XL-Large
167.64000000000001,77.1107029,Female,XL-Large
165.1,58.9670081,Female,Small
162.56,75.74992579,Female,XL-Large
203.2,68.0388555,Female,Small
154.94,49.895160700000005,Female,Medium
162.56,65.77089365,Female,Large
162.56,67.13167076,Female,Medium
157.48,62.59574706,Female,XL-Large
165.1,70.76040972,Female,XX-Large
162.56,68.94604024,Female,XL-Large
149.86,45.359237,Female,XX-Small
175.26,72.57477920000001,Female,Medium
162.56,73.93555631000001,Female,XL-Large
162.56,72.57477920000001,Female,XX-Large
170.18,78.92507238,Female,XL-Large
165.1,63.502931800000006,Female,XL-Large
160.02,72.57477920000001,Female,XX-Large
160.02,60.32778521,Female,Small
160.02,80.28584949,Female,Medium
157.48,63.502931800000006,Female,Medium
152.4,76.65711053,Female,XX-Large
160.02,56.69904625,Female,Medium
165.1,68.0388555,Female,Medium
167.64000000000001,76.65711053,Female,XL-Large
154.94,63.502931800000006,Female,XL-Large
167.64000000000001,65.77089365,Female,Medium
154.94,49.44156833,Female,Medium
167.64000000000001,74.84274105,Female,XX-Large
172.72,88.45051215000001,Female,X-Large
157.48,68.0388555,Female,Large
162.56,63.95652417,Female,Small
167.64000000000001,89.35769689,Female,X-Large
160.02,63.502931800000006,Female,XL-Large
152.4,68.0388555,Female,XX-Large
165.1,61.23496995,Female,Medium
157.48,50.80234544,Female,Small
162.56,48.534383590000004,Female,Small
157.48,72.57477920000001,Female,XL-Large
177.8,81.6466266,Female,XX-Large
162.56,76.65711053,Female,XX-Large
157.48,63.502931800000006,Female,Large
160.02,77.1107029,Female,XL-Large
157.48,68.0388555,Female,XL-Large
172.72,73.93555631000001,Female,Large
170.18,70.76040972,Female,XL-Large
170.18,78.92507238,Female,XL-Large
160.02,54.4310844,Female,Medium
162.56,65.31730128000001,Female,Large
170.18,77.1107029,Female,XX-Large
170.18,84.82177319,Female,XX-Large
165.1,66.67807839000001,Female,XL-Large
167.64000000000001,70.76040972,Female,XL-Large
170.18,58.9670081,Female,Small
162.56,52.61671492,Female,Small
172.72,74.38914868,Female,XX-Large
162.56,81.6466266,Female,XX-Large
160.02,76.20351816,Female,XL-Large
160.02,63.502931800000006,Female,XL-Large
167.64000000000001,65.77089365,Female,XL-Large
165.1,72.57477920000001,Female,XL-Large
172.72,70.30681735,Female,Medium
162.56,71.21400209000001,Female,Large
172.72,102.05828325,Female,XX-Large
162.56,76.20351816,Female,XL-Large
157.48,65.77089365,Female,XL-Large
154.94,65.77089365,Female,Small
165.1,68.0388555,Female,XL-Large
175.26,87.99691978,Female,XX-Large
172.72,93.44002822,Female,X-Large
170.18,63.502931800000006,Female,Small
177.8,63.502931800000006,Female,X-Large
165.1,64.86370891,Female,XL-Large
157.48,71.66759446,Female,XL-Large
165.1,63.502931800000006,Female,Large
154.94,70.30681735,Female,XL-Large
162.56,72.57477920000001,Female,XX-Large
165.1,74.84274105,Female,XL-Large
162.56,83.91458845000001,Female,X-Large
162.56,82.10021897,Female,XX-Large
165.1,56.69904625,Female,Small
162.56,79.37866475,Female,XX-Large
160.02,62.142154690000005,Female,XL-Large
170.18,64.41011654,Female,Medium
172.72,78.01788764,Female,XX-Large
154.94,58.9670081,Female,Small
160.02,72.57477920000001,Female,XL-Large
149.86,65.77089365,Female,XX-Large
162.56,56.69904625,Female,Small
162.56,65.77089365,Female,Large
165.1,60.781377580000004,Female,XL-Large
170.18,77.1107029,Female,XX-Large
167.64000000000001,59.874192840000006,Female,Small
160.02,67.13167076,Female,XL-Large
160.02,63.502931800000006,Female,Small
162.56,68.0388555,Female,XL-Large
165.1,68.0388555,Female,XL-Large
167.64000000000001,86.1825503,Female,XX-Large
157.48,63.04933943,Female,Large
165.1,74.84274105,Female,XX-Large
160.02,54.4310844,Female,Medium
162.56,69.85322498000001,Female,XL-Large
162.56,76.65711053,Female,XX-Large
170.18,97.52235955,Female,Large
162.56,67.13167076,Female,XL-Large
154.94,45.359237,Female,XX-Small
167.64000000000001,74.84274105,Female,XX-Large
170.18,54.4310844,Female,Small
154.94,59.874192840000006,Female,Medium
157.48,70.30681735,Female,XL-Large
167.64000000000001,73.48196394,Female,XL-Large
160.02,67.13167076,Female,Medium
162.56,57.60623099,Female,Medium
170.18,87.08973504000001,Female,XL-Large
167.64000000000001,66.22448602,Female,XL-Large
162.56,75.74992579,Female,XL-Large
167.64000000000001,63.04933943,Female,Small
162.56,70.30681735,Female,Large
170.18,68.0388555,Female,XL-Large
160.02,61.23496995,Female,Medium
170.18,61.23496995,Female,Small
165.1,61.23496995,Female,Medium
162.56,77.1107029,Female,XL-Large
162.56,58.513415730000006,Female,Small
165.1,58.9670081,Female,Medium
175.26,77.1107029,Female,XX-Large
149.86,69.85322498000001,Female,XL-Large
167.64000000000001,83.91458845000001,Female,Large
157.48,61.23496995,Female,XL-Large
170.18,94.34721296000001,Female,XX-Large
167.64000000000001,64.86370891,Female,Large
162.56,60.32778521,Female,Small
160.02,68.94604024,Female,XL-Large
162.56,66.67807839000001,Female,XL-Large
162.56,64.86370891,Female,Medium
180.34,77.1107029,Female,XL-Large
167.64000000000001,70.30681735,Female,XX-Large
165.1,56.69904625,Female,Small
177.8,77.1107029,Female,XL-Large
162.56,65.77089365,Female,Large
175.26,66.67807839000001,Female,Medium
160.02,64.86370891,Female,Large
162.56,86.1825503,Female,Large
167.64000000000001,58.05982336,Female,Medium
170.18,79.83225712000001,Female,XL-Large
152.4,77.1107029,Female,Large
165.1,57.60623099,Female,Medium
160.02,87.54332741,Female,XX-Large
162.56,77.1107029,Female,XX-Large
152.4,53.97749203,Female,Small
167.64000000000001,81.6466266,Female,XX-Large
172.72,62.59574706,Female,Large
154.94,57.152638620000005,Female,XL-Large
154.94,73.48196394,Female,XL-Large
165.1,72.57477920000001,Female,Large
165.1,68.94604024,Female,XL-Large
167.64000000000001,81.6466266,Female,XX-Large
167.64000000000001,61.23496995,Female,Medium
180.34,78.47148001000001,Female,Large
182.88,84.82177319,Female,XX-Large
177.8,61.23496995,Female,Small
160.02,57.60623099,Female,Small
165.1,55.791861510000004,Female,Small
157.48,68.94604024,Female,XL-Large
157.48,64.41011654,Female,Large
165.1,61.23496995,Female,Small
154.94,59.874192840000006,Female,Medium
154.94,67.13167076,Female,XL-Large
175.26,67.13167076,Female,Medium
162.56,63.04933943,Female,Medium
160.02,64.86370891,Female,Medium
160.02,61.23496995,Female,Large
165.1,58.513415730000006,Female,Small
165.1,77.1107029,Female,XL-Large
167.64000000000001,60.781377580000004,Female,Medium
172.72,81.6466266,Female,XX-Large
154.94,55.791861510000004,Female,Small
167.64000000000001,51.255937810000006,Female,Small
172.72,63.502931800000006,Female,Small
165.1,73.48196394,Female,Large
160.02,64.86370891,Female,Large
167.64000000000001,92.98643585,Female,XX-Large
175.26,68.0388555,Female,Large
162.56,66.22448602,Female,Large
175.26,68.0388555,Female,Medium
172.72,78.47148001000001,Female,XL-Large
170.18,70.30681735,Female,Medium
157.48,52.61671492,Female,XX-Small
170.18,58.9670081,Female,Small
172.72,75.74992579,Female,XL-Large
167.64000000000001,76.20351816,Female,XX-Large
157.48,71.66759446,Female,XL-Large
165.1,65.77089365,Female,XL-Large
170.18,73.93555631000001,Female,XL-Large
154.94,52.163122550000004,Female,Small
160.02,63.502931800000006,Female,Medium
162.56,63.95652417,Female,Large
160.02,67.13167076,Female,XL-Large
162.56,70.30681735,Female,Large
165.1,68.94604024,Female,XL-Large
160.02,61.68856232,Female,Medium
154.94,56.69904625,Female,Small
170.18,89.81128926000001,Female,XL-Large
167.64000000000001,75.74992579,Female,XL-Large
165.1,77.1107029,Female,XL-Large
167.64000000000001,71.66759446,Female,Medium
160.02,57.60623099,Female,Small
160.02,61.23496995,Female,Medium
167.64000000000001,86.1825503,Female,XL-Large
154.94,54.4310844,Female,Small
157.48,69.39963261,Female,XL-Large
149.86,58.9670081,Female,Medium
154.94,49.895160700000005,Female,X-Small
167.64000000000001,71.66759446,Female,Medium
167.64000000000001,51.70953018,Female,Small
167.64000000000001,56.69904625,Female,Medium
160.02,48.98797596,Female,X-Small
162.56,61.23496995,Female,Small
162.56,61.23496995,Female,Medium
152.4,54.4310844,Female,Small
147.32,51.70953018,Female,Small
165.1,68.0388555,Female,Large
160.02,68.0388555,Female,Large
160.02,62.59574706,Female,Large
167.64000000000001,72.57477920000001,Female,XL-Large
162.56,63.502931800000006,Female,XL-Large
175.26,78.01788764,Female,XL-Large
162.56,60.32778521,Female,Small
170.18,76.65711053,Female,XL-Large
165.1,61.23496995,Female,Medium
152.4,46.266421740000006,Female,Small
165.1,56.69904625,Female,Small
157.48,56.69904625,Female,Small
165.1,64.41011654,Female,Small
160.02,58.9670081,Female,XL-Large
154.94,52.163122550000004,Female,Small
157.48,63.502931800000006,Female,Medium
160.02,63.502931800000006,Female,Medium
167.64000000000001,64.41011654,Female,Small
157.48,56.69904625,Female,X-Small
167.64000000000001,63.502931800000006,Female,Medium
160.02,62.59574706,Female,Large
167.64000000000001,53.523899660000005,Female,Small
172.72,68.0388555,Female,XL-Large
165.1,71.21400209000001,Female,XL-Large
162.56,67.13167076,Female,Medium
162.56,65.77089365,Female,Medium
170.18,63.502931800000006,Female,Large
170.18,65.77089365,Female,Small
154.94,50.80234544,Female,Small
162.56,53.07030729,Female,Small
177.8,71.66759446,Female,Large
167.64000000000001,74.84274105,Female,XL-Large
160.02,61.23496995,Female,Large
149.86,43.09127515,Female,X-Small
160.02,74.84274105,Female,XL-Large
160.02,70.30681735,Female,Large
165.1,68.0388555,Female,XL-Large
165.1,68.0388555,Female,XL-Large
172.72,68.0388555,Female,Small
162.56,59.874192840000006,Female,Medium
165.1,71.66759446,Female,Medium
157.48,61.23496995,Female,Large
154.94,58.9670081,Female,XL-Large
170.18,74.84274105,Female,XL-Large
170.18,77.1107029,Female,XL-Large
160.02,54.4310844,Female,Small
160.02,65.77089365,Female,Medium
175.26,61.23496995,Female,Medium
167.64000000000001,74.84274105,Female,XX-Large
172.72,64.41011654,Female,Medium
160.02,68.0388555,Female,Medium
162.56,68.0388555,Female,Small
149.86,46.72001411,Female,Small
157.48,61.23496995,Female,XL-Large
170.18,83.00740371,Female,Medium
165.1,65.77089365,Female,Large
157.48,69.85322498000001,Female,Small
160.02,58.9670081,Female,Medium
165.1,65.77089365,Female,Large
175.26,67.13167076,Female,Small
165.1,67.13167076,Female,XL-Large
177.8,88.45051215000001,Female,XX-Large
152.4,63.502931800000006,Female,Small
167.64000000000001,83.91458845000001,Female,XL-Large
157.48,57.152638620000005,Female,Small
149.86,58.9670081,Female,Small
167.64000000000001,61.23496995,Female,XL-Large
177.8,70.30681735,Female,Medium
162.56,54.4310844,Female,Small
160.02,52.163122550000004,Female,Small
162.56,55.791861510000004,Female,Small
157.48,63.502931800000006,Female,Small
157.48,54.4310844,Female,Small
165.1,63.502931800000006,Female,XL-Large
170.18,70.30681735,Female,Medium
154.94,58.9670081,Female,Medium
162.56,58.9670081,Female,XL-Large
162.56,55.33826914,Female,X-Small
154.94,54.4310844,Female,Medium
160.02,79.37866475,Female,XX-Large
162.56,57.60623099,Female,Medium
170.18,72.57477920000001,Female,Large
165.1,72.57477920000001,Female,XL-Large
157.48,65.77089365,Female,XL-Large
170.18,74.84274105,Female,XX-Large
160.02,49.895160700000005,Female,Small
154.94,47.62719885,Female,X-Small
170.18,83.46099608,Female,XX-Large
160.02,68.94604024,Female,Large
167.64000000000001,62.142154690000005,Female,Large
170.18,71.21400209000001,Female,Small
154.94,49.895160700000005,Female,Small
177.8,72.57477920000001,Female,Large
172.72,68.0388555,Female,Medium
160.02,59.874192840000006,Female,Large
170.18,60.32778521,Female,Small
167.64000000000001,65.77089365,Female,XL-Large
152.4,49.895160700000005,Female,Small
167.64000000000001,71.21400209000001,Female,XL-Large
167.64000000000001,68.0388555,Female,XL-Large
160.02,64.86370891,Female,Medium
165.1,77.1107029,Female,XL-Large
162.56,72.57477920000001,Female,XL-Large
170.18,77.1107029,Female,XL-Large
165.1,52.163122550000004,Female,Small
170.18,67.13167076,Female,Small
160.02,73.02837157,Female,XL-Large
160.02,54.4310844,Female,Medium
167.64000000000001,58.9670081,Female,Small
165.1,69.85322498000001,Female,XX-Large
160.02,66.67807839000001,Female,XL-Large
162.56,68.0388555,Female,XL-Large
167.64000000000001,69.85322498000001,Female,XL-Large
157.48,60.781377580000004,Female,Large
170.18,76.20351816,Female,XL-Large
160.02,68.94604024,Female,Large
162.56,57.60623099,Female,Medium
165.1,81.6466266,Female,XL-Large
172.72,65.31730128000001,Female,Medium
167.64000000000001,65.77089365,Female,Medium
162.56,74.84274105,Female,XL-Large
165.1,66.67807839000001,Female,Medium
162.56,65.77089365,Female,XL-Large
172.72,68.0388555,Female,Medium
175.26,63.04933943,Female,Medium
175.26,59.874192840000006,Female,Small
154.94,48.08079122,Female,Medium
165.1,73.48196394,Female,Large
180.34,101.15109851000001,Female,Large
160.02,65.31730128000001,Female,Medium
167.64000000000001,72.57477920000001,Female,Medium
165.1,87.99691978,Female,Large
157.48,72.57477920000001,Female,XL-Large
157.48,62.142154690000005,Female,Medium
160.02,68.0388555,Female,Medium
154.94,61.23496995,Female,XL-Large
160.02,63.502931800000006,Female,Medium
170.18,68.0388555,Female,Small
165.1,64.86370891,Female,Medium
157.48,52.163122550000004,Female,Small
157.48,57.60623099,Female,Small
170.18,88.90410452,Female,XX-Large
170.18,71.21400209000001,Female,Medium
152.4,57.152638620000005,Female,Large
162.56,61.23496995,Female,Small
162.56,61.23496995,Female,Large
149.86,63.502931800000006,Female,Medium
165.1,68.0388555,Female,Large
160.02,58.9670081,Female,Medium
170.18,81.6466266,Female,XL-Large
162.56,73.02837157,Female,XL-Large
165.1,73.02837157,Female,XL-Large
162.56,47.62719885,Female,Small
165.1,59.874192840000006,Female,Small
160.02,51.255937810000006,Female,X-Small
167.64000000000001,70.76040972,Female,XL-Large
177.8,84.82177319,Female,XX-Large
154.94,52.61671492,Female,Small
167.64000000000001,72.12118683,Female,XL-Large
160.02,61.23496995,Female,Medium
160.02,54.4310844,Female,Small
160.02,56.24545388,Female,Small
157.48,61.23496995,Female,Large
162.56,54.4310844,Female,Small
157.48,62.59574706,Female,Medium
170.18,75.74992579,Female,XL-Large
167.64000000000001,72.57477920000001,Female,XL-Large
170.18,77.1107029,Female,XX-Large
165.1,57.152638620000005,Female,Small
